,Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
12719734,12719737,413420,Danganronpa 2: Goodbye Despair,23205265,english,"One of the greatest sequels by one of the finest visual-novel franchises outhere.

I extremely recomend it!",1464198376,1464198376,True,0,0,0.0,0,True,False,False,76561198282444184,8,8,2994.0,0.0,2907.0,1470940555.0
12720825,12720828,339800,HuniePop,83014988,english,"bring you back to 2015, great game lol",1608786046,1608786046,True,0,0,0.0,0,True,False,False,76561198860137403,8,2,2576.0,538.0,776.0,1610988458.0
12727756,12727759,339800,HuniePop,48377259,english,im lonely,1547701673,1547701673,True,3,5,0.5383023023605347,0,True,False,False,76561198274749979,136,31,655.0,0.0,134.0,1571692805.0
12733681,12733684,339800,HuniePop,32918717,latam,Waifus 11/10,1498636517,1498636517,True,0,0,0.0,0,False,False,False,76561198105492478,850,82,780.0,0.0,780.0,1498308927.0
12733889,12733892,339800,HuniePop,32677771,portuguese,Ok.,1498219212,1498219212,True,0,0,0.0,0,True,False,False,76561198282444184,8,8,2203.0,0.0,1168.0,1531506687.0
12753238,12753241,271590,Grand Theft Auto V,84759908,english,loading...,1610759206,1610759206,False,1,0,0.0,0,True,False,False,76561199053564897,13,3,11822.0,274.0,11784.0,1610990023.0
12767211,12767214,271590,Grand Theft Auto V,83703543,schinese,111,1609477787,1609477787,True,0,0,0.0,0,True,False,False,76561198870391003,42,7,5065.0,0.0,5065.0,1599562003.0
12768311,12768314,271590,Grand Theft Auto V,83624371,koreana,혼자면 잘모르겠지만 친구랑하면 진짜 갓겜,1609390054,1609390054,True,0,0,0.0,0,True,False,False,76561198848794598,5,1,3062.0,20.0,3042.0,1610541689.0
12798178,12798181,271590,Grand Theft Auto V,80985801,english,"For the story mode. Yeah it's worth the buy, it has good story, characters, and gameplay. But for online. If you want to chill with people spawn killing. Modders, cheaters, and incompetent children suite be my guest",1606621252,1609730415,True,0,0,0.0,0,True,False,False,76561199067923311,21,1,7618.0,2099.0,4659.0,1610851749.0
12808903,12808906,271590,Grand Theft Auto V,79195426,schinese,好玩,1605271396,1605271396,True,0,0,0.0,0,True,False,False,76561199077543373,3,1,3587.0,50.0,597.0,1610246409.0
12813316,12813319,271590,Grand Theft Auto V,78767973,schinese,让我看看谁还在买gta5.jpg,1604588732,1604588732,True,0,0,0.0,0,True,False,False,76561198380550568,104,5,8111.0,0.0,7989.0,1605976988.0
12863523,12863526,271590,Grand Theft Auto V,73973367,german,,1596891228,1596891228,False,0,0,0.0,0,True,False,False,76561198258406701,45,11,36045.0,0.0,34563.0,1609107514.0
12895820,12895823,271590,Grand Theft Auto V,71162236,english,this is the best game i have ever play'd,1592806427,1592806427,True,0,0,0.0,0,True,True,False,76561198874897189,33,2,5953.0,0.0,5550.0,1604848708.0
12903766,12903769,271590,Grand Theft Auto V,70560540,english,It's fun going on a killing spree.,1591747848,1591747848,True,0,0,0.0,0,True,False,False,76561198049445065,261,8,1374.0,0.0,1361.0,1591748794.0
12910371,12910374,271590,Grand Theft Auto V,70111333,english,"you will be spending time in loading screen more then you will be play. 
1 hour in the game will give you 10 min playing time and the rest you will be looking on a loading screen",1590953375,1590953375,False,1,0,0.0,0,True,False,False,76561197960332634,190,1,9191.0,0.0,4437.0,1599934133.0
12912105,12912108,271590,Grand Theft Auto V,70016905,english,Nice Game,1590795542,1590795542,True,0,0,0.0,0,True,False,False,76561198193487215,6,1,4664.0,85.0,2959.0,1610771737.0
12914979,12914982,271590,Grand Theft Auto V,69859309,english,"funfunfnuufnufnuffunfunfufufuffun
",1590529450,1590529450,True,0,0,0.0,0,True,False,False,76561198031276235,36,1,19021.0,0.0,18639.0,1590719645.0
12934136,12934139,271590,Grand Theft Auto V,69221473,schinese,来辣，我是傻逼,1589615456,1589615456,True,1,1,0.523809552192688,0,True,False,False,76561198354051114,40,2,28203.0,311.0,17584.0,1610122005.0
12935015,12935018,271590,Grand Theft Auto V,69201214,brazilian,"nao consigo jogar o gta V online fico horas e horas tentando e nao conecta no servidor,minha net é 120 megas e mesmo assim nao entra no modo online,somente o gta V esta com este problema",1589581899,1589581899,False,0,0,0.0,0,True,False,False,76561198449783922,23,2,10265.0,0.0,8051.0,1609732077.0
12940778,12940782,271590,Grand Theft Auto V,69103939,brazilian,"muito top,esse jogo,foda mesmo",1589437969,1589437969,True,0,0,0.0,0,True,False,False,76561198287079590,7,2,10592.0,0.0,2337.0,1609439305.0
12947404,12947408,271590,Grand Theft Auto V,68735478,portuguese,"muito bom este jogo online , five m rp muito melhor
",1588861980,1588861980,True,0,0,0.0,0,True,False,False,76561199018935102,5,1,19021.0,98.0,17851.0,1610914759.0
12972499,12972503,271590,Grand Theft Auto V,67269553,schinese,好玩,1586834559,1586834559,True,0,0,0.0,0,True,False,False,76561198834448749,4,1,24119.0,0.0,3387.0,1609322536.0
12977461,12977465,271590,Grand Theft Auto V,66974696,english,"This game is awesome, the story, the characters, the effort it takes to finish, and the challenges to complete each mission perfectly. Would highly recommend to others.",1586458398,1586458398,True,0,0,0.0,0,True,False,False,76561198101898650,21,5,57142.0,0.0,16597.0,1608681430.0
12991113,12991117,271590,Grand Theft Auto V,66263979,english,"Best game ever!!!!!!
",1585668686,1585668686,True,0,0,0.0,0,True,False,False,76561198869938192,1,1,2655.0,0.0,994.0,1606945410.0
12994837,12994841,271590,Grand Theft Auto V,66108646,english,My favorite part of this game is the fantastic driving mechanics!,1585507437,1585507437,True,0,0,0.0,0,False,False,False,76561197970545591,93,5,3474.0,0.0,1854.0,1587450520.0
13030330,13030334,271590,Grand Theft Auto V,64281198,russian,"Интересный факт если накрутить 12 миллиардов, то тебя забанят",1582958989,1582958989,True,0,1,0.0,0,True,False,False,76561198962480881,71,5,6297.0,0.0,6297.0,1577739887.0
13033601,13033605,271590,Grand Theft Auto V,64140870,schinese,"这优化太垃圾了，游戏好是好，我刚刚400万大仓出货最后一个空投卡bug，投不出去，5天白给，woc,什么意思啊，卧槽。",1582713345,1582713345,False,0,0,0.0,0,True,False,False,76561198980495619,61,2,18300.0,0.0,5709.0,1608912876.0
13048307,13048311,271590,Grand Theft Auto V,63531098,english,it's good,1581753896,1581753896,True,0,0,0.0,0,True,False,False,76561198166822520,10,1,25702.0,2373.0,640.0,1610894953.0
13051376,13051380,271590,Grand Theft Auto V,63417574,english,"Marvelous, but still, haven't encountered more bugged game in my entire life.",1581568851,1581568851,True,0,0,0.0,0,False,False,False,76561198094388891,31,3,129853.0,3524.0,63373.0,1611094470.0
13054593,13054597,271590,Grand Theft Auto V,63318419,brazilian,bem melhor que Cyberbug 2077 :),1581389518,1608088355,True,0,0,0.0,0,True,False,False,76561198992303605,7,3,8784.0,92.0,2178.0,1610470519.0
13070815,13070819,271590,Grand Theft Auto V,62877808,finnish,ompas paksu,1580672559,1584891186,True,0,0,0.0,0,True,False,False,76561198806696537,19,4,16949.0,90.0,14146.0,1610391212.0
13083141,13083145,271590,Grand Theft Auto V,62547037,schinese,游戏是好游戏，但是服务器有点LJ，开挂的人多,1580183115,1586248302,True,0,0,0.0,0,True,False,False,76561198278309110,8,2,20841.0,0.0,676.0,1609327963.0
13083370,13083374,271590,Grand Theft Auto V,62537556,polish,"Gra warta uwagi, świat jest bardzo rozbudowany. Dodatkową zaletą jest powrót do Los Santos z San Andreas. Tryb Online jest bardzo dopracowany.",1580165233,1580165233,True,0,0,0.0,0,True,False,False,76561198061235297,10,1,2619.0,32.0,181.0,1609964248.0
13094141,13094145,271590,Grand Theft Auto V,62089164,english,Someone help me. I have been playing this game forever and now I can't access it because I changed e-mails and can't access the original e-mail to verify for rockstar.,1579444719,1579444719,True,0,0,0.0,0,False,False,False,76561198318267235,7,3,23134.0,0.0,23134.0,1576704783.0
13101708,13101712,271590,Grand Theft Auto V,61792338,schinese,LIKE VERY MUCH,1578916951,1578916951,True,0,0,0.4888888895511627,0,True,False,False,76561199016854348,18,6,10236.0,145.0,344.0,1610293733.0
13103082,13103086,271590,Grand Theft Auto V,61738524,russian,"Гта как ГТА, обычная часть серии. Сюжетка на часов 30, если проходить прям всё. Онлайн - ну такое, можно было и получше. Всё же интересная игра. Рекомендую",1578828692,1578828692,True,0,0,0.47826087474823,0,True,False,False,76561198353480154,46,10,26560.0,0.0,19248.0,1604427209.0
13110682,13110686,271590,Grand Theft Auto V,61452887,spanish,"es bastante completo, tienes actividades de todo tipo y es divertido pasarlo con amigos.",1578369182,1578369182,True,0,0,0.0,0,True,False,False,76561198999706506,1,1,40301.0,0.0,23768.0,1607746741.0
13118967,13118971,271590,Grand Theft Auto V,61172731,russian,под певко пойдет,1578004074,1578004074,True,0,0,0.4745529592037201,0,False,False,False,76561197965267633,136,7,3009.0,0.0,676.0,1592433997.0
13121508,13121512,271590,Grand Theft Auto V,61111314,schinese,"很好
",1577937596,1577937596,True,0,0,0.0,0,True,False,False,76561198984179849,17,1,3480.0,0.0,1314.0,1593497014.0
13123852,13123856,271590,Grand Theft Auto V,61063057,polish,"najlepsza gra na świecie mówie szczeże :D <3

i love rock star",1577889928,1577889928,True,0,0,0.0,0,True,False,False,76561198169833203,19,10,22176.0,62.0,11685.0,1611074532.0
13141389,13141393,271590,Grand Theft Auto V,60483072,brazilian,Role Play Top,1577223320,1577223320,True,0,0,0.0,0,True,False,False,76561198913926821,22,3,10581.0,0.0,1436.0,1584522628.0
13147038,13147042,271590,Grand Theft Auto V,60280508,english,YES,1576976933,1576976933,True,0,0,0.0,0,True,False,False,76561198297304079,50,5,30894.0,0.0,23708.0,1604183890.0
13170701,13170705,271590,Grand Theft Auto V,59421107,turkish,çok güzel oyun herkesin oynamasını isterim,1575726837,1575726837,True,0,0,0.0,0,True,False,False,76561198966701190,11,3,7198.0,0.0,411.0,1601812786.0
13181239,13181243,271590,Grand Theft Auto V,58891664,tchinese,喜欢,1575204506,1575204506,True,0,0,0.0,0,True,False,False,76561198423764795,7,4,14939.0,0.0,6894.0,1589706279.0
13191465,13191469,271590,Grand Theft Auto V,58290208,polish,Dobra gierka jak zwykle :D,1574887222,1574887222,True,0,0,0.0,0,True,False,False,76561198017679412,339,4,248.0,0.0,247.0,1574887286.0
13197452,13197456,271590,Grand Theft Auto V,57855790,schinese,very good,1574745152,1574745152,True,0,0,0.0,0,True,False,False,76561198825999797,14,3,5051.0,0.0,1849.0,1605767362.0
13213577,13213581,271590,Grand Theft Auto V,57217216,russian,"Я просто люблю эту серию игр, за свободу действий, за хорошие перестрелки и гонки в почти свободном мире.",1573828456,1573828456,True,0,0,0.0,0,True,False,False,76561198185541370,30,2,10247.0,0.0,3522.0,1608405027.0
13217470,13217474,271590,Grand Theft Auto V,57086636,english,server is always disconnecting,1573631062,1573631062,False,0,0,0.0,0,True,False,False,76561198342946325,47,5,42371.0,446.0,20693.0,1610980625.0
13225062,13225066,271590,Grand Theft Auto V,56832433,finnish,makia,1573300625,1573300625,True,0,0,0.0,0,True,False,False,76561198208090488,30,4,4073.0,1.0,3004.0,1610953638.0
13242213,13242217,271590,Grand Theft Auto V,56268973,russian,Very good game!,1572696353,1572696353,True,0,0,0.0,0,True,False,False,76561198827039198,40,8,26092.0,1330.0,5027.0,1610122621.0
13244768,13244772,271590,Grand Theft Auto V,56184453,english,its so good,1572634356,1572634356,True,0,0,0.0,0,True,True,False,76561198825445793,9,2,52799.0,0.0,16904.0,1608144658.0
13251344,13251348,271590,Grand Theft Auto V,55957116,schinese,nice,1572504813,1572504813,True,0,0,0.0,0,True,False,False,76561198962623340,38,29,13944.0,0.0,3852.0,1608875894.0
13252101,13252105,271590,Grand Theft Auto V,55921533,brazilian,"VERY GOOD
",1572478864,1572478864,True,0,0,0.0,0,True,False,False,76561198167216703,44,2,4728.0,0.0,2630.0,1584717011.0
13269620,13269624,271590,Grand Theft Auto V,54487997,english,"I had problems running this game at the time due to a borked GPU. I asked for a refund and never bothered re-buying it on Steam. Having said that, I have played this game on PS4 and it's not bad, but earlier games are my preference.

That is all.",1565111386,1565111386,True,1,0,0.5138888955116272,0,True,False,False,76561198093326783,161,8,50.0,0.0,50.0,1530377424.0
13276156,13276160,271590,Grand Theft Auto V,54086483,koreana,"오류심함
",1563083538,1563083538,False,0,0,0.0,0,True,False,False,76561198822457884,10,1,3747.0,0.0,42.0,1601392318.0
13284674,13284678,271590,Grand Theft Auto V,53549070,schinese,我一直相信人死以后会在重生在洛圣都，因为这是一座能让死人复活的城市。是吗，麦克·迪圣塔先生。,1562261936,1562261936,True,0,0,0.0,0,False,True,False,76561198873279636,14,2,36689.0,236.0,6120.0,1610876110.0
13297093,13297097,271590,Grand Theft Auto V,52801341,english,pretty good. but it has errors,1561976868,1561976868,True,0,0,0.0,0,True,False,False,76561198200773123,4,2,4836.0,0.0,550.0,1608845244.0
